ensemblgene,entrezgene,gene_name,path_description,path_ID
ENSG00000118620,80264,ZNF430,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000186298,5501,PPP1CC,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000228964,3106,HLA-B,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000206505,3105,HLA-A,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000206206,1616,DAXX,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000204514,730051,ZNF814,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000206506,3135,HLA-G,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000223793,3117,HLA-DQA2,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000239329,3109,HLA-DMB,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000234745,3106,HLA-B,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000187187,339327,ZNF546,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000239463,3108,HLA-DMA,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000167004,2923,PDIA3,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000225103,3117,HLA-DQA2,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000176024,79898,ZNF613,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000197714,10794,ZNF460,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000278091,7639,ZNF85,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000206291,3113,HLA-DPA1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000236418,3117,HLA-DQA1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000010539,7752,ZNF200,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000169957,79724,ZNF768,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000228987,3122,HLA-DRA,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000213096,9534,ZNF254,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000196735,3117,HLA-DQA1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000227715,3105,HLA-A,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000172888,285268,ZNF621,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000226260,3122,HLA-DRA,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000234487,3134,HLA-F,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000111786,8683,SRSF9,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000256087,9668,ZNF432,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000142166,3454,IFNAR1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000237216,3135,HLA-G,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000242092,3109,HLA-DMB,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000223980,3105,HLA-A,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000227124,100131827,ZNF717,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000243719,3108,HLA-DMA,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000161551,84765,ZNF577,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000105221,208,AKT2,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000167981,146434,ZNF597,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000130544,79230,ZNF557,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000223532,3106,HLA-B,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000277263,3122,HLA-DRA,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000232126,3106,HLA-B,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000271503,6352,CCL5,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000179909,7710,ZNF154,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000276051,3135,HLA-G,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000235657,3105,HLA-A,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000242574,3109,HLA-DMB,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000235220,3134,HLA-F,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000111331,4940,OAS3,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000237508,3134,HLA-F,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000239732,54106,TLR9,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000231925,6892,TAPBP,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000112493,6892,TAPBP,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000281601,163131,ZNF780B,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000280568,284323,ZNF780A,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000137403,3134,HLA-F,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000197841,339318,ZNF181,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000188283,163087,ZNF383,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000206509,3134,HLA-F,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000231823,3117,HLA-DQA2,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000274233,6352,CCL5,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000204642,3134,HLA-F,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000206208,6892,TAPBP,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000231617,1616,DAXX,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000206281,6892,TAPBP,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000224320,3105,HLA-A,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000257473,3117,HLA-DQA2,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000125735,8740,TNFSF14,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000187801,65243,ZFP69B,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000167785,148156,ZNF558,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000173875,163049,ZNF791,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000213639,5500,PPP1CB,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000172531,5499,PPP1CA,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000132906,842,CASP9,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000100906,4792,NFKBIA,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000168610,6774,STAT3,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000137876,51187,RSL24D1,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000182899,6165,RPL35A,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000105640,6142,RPL18A,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000137752,834,CASP1,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000198242,6147,RPL23A,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000143947,6233,RPS27A,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000163584,200916,RPL22L1,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000165496,140801,RPL10L,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000142937,6202,RPS8,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000140986,6123,RPL3L,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000175104,7189,TRAF6,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000142166,3454,IFNAR1,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000182774,6218,RPS17,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000162711,114548,NLRP3,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000143226,2212,FCGR2A,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000188130,6300,MAPK12,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000285048,10379,IRF9,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000142541,23521,RPL13A,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000151694,6868,ADAM17,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000278229,6218,RPS17,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000165502,6166,RPL36AL,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000110799,7450,VWF,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000149806,2197,FAU,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000198755,4736,RPL10A,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000102882,5595,MAPK3,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000164430,115004,CGAS,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000162244,6159,RPL29,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000037241,51121,RPL26L1,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000112062,1432,MAPK14,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000257529,100529097,RPL36A-HNRNPH2,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000213928,10379,IRF9,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000159189,714,C1QC,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000177600,6181,RPLP2,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000134419,6210,RPS15A,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000089157,6175,RPLP0,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000166441,6157,RPL27A,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000182326,716,C1S,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000115415,6772,STAT1,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000111331,4940,OAS3,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000124181,5335,PLCG1,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000162434,3716,JAK1,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000221983,7311,UBA52,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000156711,5603,MAPK13,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000145425,6189,RPS3A,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000137818,6176,RPLP1,Coronavirus disease - COVID-19,path:hsa05171
ENSG00000161202,1857,DVL3,Pathways in cancer,path:hsa05200
ENSG00000288516,5566,PRKACA,Pathways in cancer,path:hsa05200
ENSG00000125618,7849,PAX8,Pathways in cancer,path:hsa05200
ENSG00000134460,3559,IL2RA,Pathways in cancer,path:hsa05200
ENSG00000101680,284217,LAMA1,Pathways in cancer,path:hsa05200
ENSG00000132906,842,CASP9,Pathways in cancer,path:hsa05200
ENSG00000070388,27006,FGF22,Pathways in cancer,path:hsa05200
ENSG00000165806,840,CASP7,Pathways in cancer,path:hsa05200
ENSG00000111087,2735,GLI1,Pathways in cancer,path:hsa05200
ENSG00000129007,91860,CALML4,Pathways in cancer,path:hsa05200
ENSG00000070808,815,CAMK2A,Pathways in cancer,path:hsa05200
ENSG00000143933,805,CALM2,Pathways in cancer,path:hsa05200
ENSG00000140443,3480,IGF1R,Pathways in cancer,path:hsa05200
ENSG00000172379,9915,ARNT2,Pathways in cancer,path:hsa05200
ENSG00000142875,5567,PRKACB,Pathways in cancer,path:hsa05200
ENSG00000175029,1488,CTBP2,Pathways in cancer,path:hsa05200
ENSG00000116717,1647,GADD45A,Pathways in cancer,path:hsa05200
ENSG00000181104,2149,F2R,Pathways in cancer,path:hsa05200
ENSG00000187266,2057,EPOR,Pathways in cancer,path:hsa05200
ENSG00000111432,11211,FZD10,Pathways in cancer,path:hsa05200
ENSG00000134470,3601,IL15RA,Pathways in cancer,path:hsa05200
ENSG00000116044,4780,NFE2L2,Pathways in cancer,path:hsa05200
ENSG00000164362,7015,TERT,Pathways in cancer,path:hsa05200
ENSG00000099942,1399,CRKL,Pathways in cancer,path:hsa05200
ENSG00000175104,7189,TRAF6,Pathways in cancer,path:hsa05200
ENSG00000107562,6387,CXCL12,Pathways in cancer,path:hsa05200
ENSG00000227322,6257,RXRB,Pathways in cancer,path:hsa05200
ENSG00000105329,7040,TGFB1,Pathways in cancer,path:hsa05200
ENSG00000100485,6655,SOS2,Pathways in cancer,path:hsa05200
ENSG00000198668,801,CALM1,Pathways in cancer,path:hsa05200
ENSG00000196914,23365,ARHGEF12,Pathways in cancer,path:hsa05200
ENSG00000007968,1870,E2F2,Pathways in cancer,path:hsa05200
ENSG00000118971,894,CCND2,Pathways in cancer,path:hsa05200
ENSG00000074047,2736,GLI2,Pathways in cancer,path:hsa05200
ENSG00000204231,6257,RXRB,Pathways in cancer,path:hsa05200
ENSG00000145349,817,CAMK2D,Pathways in cancer,path:hsa05200
ENSG00000167657,1613,DAPK3,Pathways in cancer,path:hsa05200
ENSG00000145386,890,CCNA2,Pathways in cancer,path:hsa05200
ENSG00000115415,6772,STAT1,Pathways in cancer,path:hsa05200
ENSG00000127588,51764,GNG13,Pathways in cancer,path:hsa05200
ENSG00000124151,8202,NCOA3,Pathways in cancer,path:hsa05200
ENSG00000171777,115727,RASGRP4,Pathways in cancer,path:hsa05200
ENSG00000107831,2253,FGF8,Pathways in cancer,path:hsa05200
ENSG00000142166,3454,IFNAR1,Pathways in cancer,path:hsa05200
ENSG00000175634,6199,RPS6KB2,Pathways in cancer,path:hsa05200
ENSG00000067900,6093,ROCK1,Pathways in cancer,path:hsa05200
ENSG00000112033,5467,PPARD,Pathways in cancer,path:hsa05200
ENSG00000085741,7481,WNT11,Pathways in cancer,path:hsa05200
ENSG00000105639,3718,JAK3,Pathways in cancer,path:hsa05200
ENSG00000135925,80326,WNT10A,Pathways in cancer,path:hsa05200
ENSG00000163235,7039,TGFA,Pathways in cancer,path:hsa05200
ENSG00000072062,5566,PRKACA,Pathways in cancer,path:hsa05200
ENSG00000124181,5335,PLCG1,Pathways in cancer,path:hsa05200
ENSG00000075388,2249,FGF4,Pathways in cancer,path:hsa05200
ENSG00000113889,3827,KNG1,Pathways in cancer,path:hsa05200
ENSG00000074181,4854,NOTCH3,Pathways in cancer,path:hsa05200
ENSG00000084207,2950,GSTP1,Pathways in cancer,path:hsa05200
ENSG00000168398,624,BDKRB2,Pathways in cancer,path:hsa05200
ENSG00000168685,3575,IL7R,Pathways in cancer,path:hsa05200
ENSG00000101109,6789,STK4,Pathways in cancer,path:hsa05200
ENSG00000105221,208,AKT2,Pathways in cancer,path:hsa05200
ENSG00000231321,6257,RXRB,Pathways in cancer,path:hsa05200
ENSG00000110330,329,BIRC2,Pathways in cancer,path:hsa05200
ENSG00000111276,1027,CDKN1B,Pathways in cancer,path:hsa05200
ENSG00000100985,4318,MMP9,Pathways in cancer,path:hsa05200
ENSG00000114353,2771,GNAI2,Pathways in cancer,path:hsa05200
ENSG00000143816,7483,WNT9A,Pathways in cancer,path:hsa05200
ENSG00000064012,841,CASP8,Pathways in cancer,path:hsa05200
ENSG00000110092,595,CCND1,Pathways in cancer,path:hsa05200
ENSG00000080824,3320,HSP90AA1,Pathways in cancer,path:hsa05200
ENSG00000266412,8031,NCOA4,Pathways in cancer,path:hsa05200
ENSG00000005961,3674,ITGA2B,Pathways in cancer,path:hsa05200
ENSG00000119699,7043,TGFB3,Pathways in cancer,path:hsa05200
ENSG00000150630,7424,VEGFC,Pathways in cancer,path:hsa05200
ENSG00000135766,54583,EGLN1,Pathways in cancer,path:hsa05200
ENSG00000228333,6257,RXRB,Pathways in cancer,path:hsa05200
ENSG00000148834,9446,GSTO1,Pathways in cancer,path:hsa05200
ENSG00000100387,9978,RBX1,Pathways in cancer,path:hsa05200
ENSG00000100906,4792,NFKBIA,Pathways in cancer,path:hsa05200
ENSG00000102882,5595,MAPK3,Pathways in cancer,path:hsa05200
ENSG00000101384,182,JAG1,Pathways in cancer,path:hsa05200
ENSG00000099860,4616,GADD45B,Pathways in cancer,path:hsa05200
ENSG00000125378,652,BMP4,Pathways in cancer,path:hsa05200
ENSG00000077238,3566,IL4R,Pathways in cancer,path:hsa05200
ENSG00000137841,5330,PLCB2,Pathways in cancer,path:hsa05200
ENSG00000168610,6774,STAT3,Pathways in cancer,path:hsa05200
ENSG00000132694,9826,ARHGEF11,Pathways in cancer,path:hsa05200
ENSG00000163513,7048,TGFBR2,Pathways in cancer,path:hsa05200
ENSG00000117425,8643,PTCH2,Pathways in cancer,path:hsa05200
ENSG00000162434,3716,JAK1,Pathways in cancer,path:hsa05200
ENSG00000069966,10681,GNB5,Pathways in cancer,path:hsa05200
ENSG00000135547,23493,HEY2,Pathways in cancer,path:hsa05200
ENSG00000163251,7855,FZD5,Pathways in cancer,path:hsa05200
ENSG00000154764,7476,WNT7A,Pathways in cancer,path:hsa05200
ENSG00000100385,3560,IL2RB,Pathways in cancer,path:hsa05200
ENSG00000178363,810,CALML3,Pathways in cancer,path:hsa05200
ENSG00000282972,2786,GNG4,Pathways in cancer,path:hsa05200
ENSG00000133101,8900,CCNA1,Pathways in cancer,path:hsa05200
ENSG00000198431,7296,TXNRD1,Pathways in cancer,path:hsa05200
ENSG00000005339,1387,CREBBP,Pathways in cancer,path:hsa05200
ENSG00000282899,1870,E2F2,Pathways in cancer,path:hsa05200
ENSG00000103126,8312,AXIN1,Pathways in cancer,path:hsa05200
ENSG00000084676,8648,NCOA1,Pathways in cancer,path:hsa05200
ENSG00000152284,83439,TCF7L1,Pathways in cancer,path:hsa05200
ENSG00000127533,9002,F2RL3,Pathways in cancer,path:hsa05200
ENSG00000134871,1284,COL4A2,Pathways in cancer,path:hsa05200
ENSG00000168243,2786,GNG4,Pathways in cancer,path:hsa05200
ENSG00000116016,2034,EPAS1,Pathways in cancer,path:hsa05200
ENSG00000107882,51684,SUFU,Pathways in cancer,path:hsa05200
ENSG00000119630,5228,PGF,Pathways in cancer,path:hsa05200
ENSG00000077150,4791,NFKB2,Pathways in cancer,path:hsa05200
ENSG00000173757,6777,STAT5B,Pathways in cancer,path:hsa05200
ENSG00000174021,2787,GNG5,Pathways in cancer,path:hsa05200
ENSG00000061492,7478,WNT8A,Pathways in cancer,path:hsa05200
ENSG00000145604,6502,SKP2,Pathways in cancer,path:hsa05200
ENSG00000172575,10125,RASGRP1,Pathways in cancer,path:hsa05200
ENSG00000235712,6257,RXRB,Pathways in cancer,path:hsa05200
ENSG00000148737,6934,TCF7L2,Pathways in cancer,path:hsa05200
ENSG00000206289,6257,RXRB,Pathways in cancer,path:hsa05200
